,iid_dach,iid_bld,area_inter,area_dach_tot,area_dach_proz,ROOF_ID,EGID,pvJahr_dach_tot,pvJahr_dach_proz
6046,523,1305,106.1756313,106.1756313,1,4877826,280081175,140403378,140403378
6047,524,1305,102.9262236,102.9262236,1,4877827,280081175,125513426,125513426
6048,525,1305,196.3446852,196.3446852,1,4877828,280081175,265732475,265732475
6049,526,1305,46.64623654,46.64623654,1,4877829,280081175,51261523,51261523
6050,6757,1306,11.70432287,11.70432287,1,4595315,9029922,9270975,9270975
6051,6759,1306,8.487034583,8.487034583,1,4595316,9029922,9270975,9270975
6052,6761,1306,11.15447124,11.15447124,1,4595317,9029922,11719112,11719112
6053,6763,1306,8.196846384,8.196846384,1,4595318,9029922,9375377,9375377
6054,6775,1306,16.04751463,16.04751463,1,4595324,9029922,23636889,23636889
6055,6777,1306,186.1594436,186.1594436,1,4595325,9029922,162672793,162672793
6056,6779,1306,16.27625944,16.27625944,1,4595326,9029922,17946962,17946962
6057,6781,1306,206.9662537,208.2408091,0.993879416,4595327,9029922,265217163,263593879
6058,6823,1306,183.4368212,183.4368212,1,4595348,9029922,168296742,168296742
6059,4707,1307,2169.068024,2169.068024,1,4574280,280054114,1793006997,1793006997
6060,4708,1307,298.2889298,298.2889298,1,4574281,280054114,276179222,276179222
6061,4710,1307,117.120368,228.7264191,0.512054394,4574283,280054114,222237955,113797921.4
6062,4711,1307,125.3671295,245.5507247,0.510554915,4574284,280054114,245971993,125582210.1
6063,4752,1308,416.7783831,416.7783831,1,4574329,280082486,384061733,384061733
6064,3334,1309,9.734311445,9.734311445,1,4588747,829657,7297910,7297910
6065,3335,1309,8.286485573,8.286485573,1,4588748,829657,7321492,7321492
6066,3336,1309,10.1784409,10.1784409,1,4588749,829657,14259221,14259221
6067,3337,1309,9.607328841,9.607328841,1,4588750,829657,16498977,16498977
6068,3338,1309,11.44621406,11.44621406,1,4588751,829657,14342935,14342935
6069,3339,1309,8.946602665,8.946602665,1,4588752,829657,9552484,9552484
6070,3340,1309,8.81113298,8.81113298,1,4588753,829657,6987314,6987314
6071,3341,1309,9.349680911,9.349680911,1,4588754,829657,12812447,12812447
6072,3389,1309,20.73751759,20.73751759,1,4588797,829657,23643897,23643897
6073,3391,1309,22.37936482,22.37936482,1,4588798,829657,30923088,30923088
6074,3393,1309,52.90867855,52.90867855,1,4588799,829657,58143415,58143415
6075,3397,1309,21.51279165,21.51279165,1,4588801,829657,24094038,24094038
6076,4362,1310,396.9086979,396.9086979,1,4590222,280080298,366800421,366800421
6077,4700,1311,2176.313889,2176.313889,1,4574273,280054110,1793006997,1793006997
6078,4701,1311,298.2869132,298.2869132,1,4574274,280054110,276179222,276179222
6079,4702,1311,119.0234259,248.1098735,0.479720634,4574275,280054110,243814448,116962821.6
6080,4703,1311,107.145459,224.3599642,0.47756051,4574276,280054110,217922595,104071225.6
6081,841,1312,35.30883239,35.30883239,1,4878144,90000885,153193203,153193203
6082,842,1312,87.00329483,87.00329483,1,4878145,90000885,84197852,84197852
6083,843,1312,148.9832209,148.9832209,1,4878146,90000885,141503576,141503576
6084,844,1312,147.1956382,147.1956382,1,4878147,90000885,134167854,134167854
6085,845,1312,32.78047939,32.78047939,1,4878148,90000885,30207086,30207086
6086,846,1312,20.65238862,20.65238862,1,4878149,90000885,19772016,19772016
6087,847,1312,23.18059221,23.18059221,1,4878150,90000885,20929746,20929746
6088,848,1312,74.44081366,74.44081366,1,4878151,90000885,64776231,64776231
6089,2040,1313,120.4845354,193.3364206,0.623185921,4879351,280063767,217811698,135737183.6
6090,2041,1313,180.9858276,230.0456029,0.786738913,4879352,280063767,243725614,191748424.7
6091,2045,1313,53.11732432,154.6522919,0.343462898,4879356,280063767,182163801,62566506.94
6092,2046,1313,0.039097259,93.87875713,0.000416465,4879357,280063767,92473628,38512.07104
6093,4704,1314,792.038389,792.038389,1,4574277,280054108,750862168,750862168
6094,4749,1314,13.71555697,26.5986811,0.51564801,4574323,280054108,36680126,18914033.97
6095,4699,1315,2144.921669,2144.921669,1,4574272,280054109,2043294399,2043294399
6096,4702,1315,129.0864476,248.1098735,0.520279366,4574275,280054109,243814448,126851626.4
6097,4703,1315,117.2145053,224.3599642,0.52243949,4574276,280054109,217922595,113851369.4
6098,4705,1316,789.9496984,789.9496984,1,4574278,280054112,742231529,742231529
6099,4749,1316,12.88312413,26.5986811,0.48435199,4574323,280054112,36680126,17766092.03
6100,6680,1317,664.9981116,664.9981116,1,4874225,90001077,407795804,407795804
6101,6712,1317,255.1207264,255.1207264,1,4874245,90001077,235183864,235183864
6102,6772,1318,75.51372707,75.51372707,1,4874275,90000882,63524688,63524688
6103,6774,1318,209.7135704,209.7135704,1,4874276,90000882,264177439,264177439
6104,6776,1318,86.21587596,86.21587596,1,4874277,90000882,85294771,85294771
6105,6778,1318,151.8736547,151.8736547,1,4874278,90000882,143989749,143989749
6106,6780,1318,198.0363431,198.0363431,1,4874279,90000882,185557853,185557853
6107,6782,1318,19.49774101,19.49774101,1,4874280,90000882,19862931,19862931
6108,6784,1318,13.92918933,13.92918933,1,4874281,90000882,13241955,13241955
6109,6786,1318,19.40987334,19.40987334,1,4874282,90000882,18105346,18105346
6110,6788,1318,13.8671285,13.8671285,1,4874283,90000882,12070222,12070222
6111,1883,1319,2.254250493,2.254250493,1,4879194,829531,3692758,3692758
6112,2037,1319,0.434268583,35.43816687,0.012254262,4879348,829531,35539635,435512.0006
6113,2040,1319,72.83791942,193.3364206,0.376741843,4879351,829531,217811698,82058780.52
6114,2041,1319,44.46841215,230.0456029,0.193302596,4879352,829531,243725614,47112793.81
6115,2068,1319,41.60584395,178.0364021,0.233692905,4879379,829531,171715706,40128742.12
6116,2069,1319,0.307140215,95.04291384,0.003231595,4879380,829531,103903692,335774.6624
6117,4709,1320,2176.528886,2176.528886,1,4574282,280054111,2069186179,2069186179
6118,4710,1320,111.6060511,228.7264191,0.487945606,4574283,280054111,222237955,108440033.6
6119,4711,1320,120.1835952,245.5507247,0.489445085,4574284,280054111,245971993,120389782.9
6120,3362,1321,305.0432348,305.0432348,1,4588777,9029946,289081230,289081230
6121,3363,1321,311.2447314,311.2447314,1,4588778,9029946,336915004,336915004
6122,3364,1321,86.76633154,86.76633154,1,4588779,9029946,76298460,76298460
6123,3365,1321,289.8559705,289.8559705,1,4588780,9029946,239666724,239666724
6124,3366,1321,50.64294489,50.64294489,1,4588781,9029946,59767536,59767536
6125,3367,1321,58.20794317,58.20794317,1,4588782,9029946,57563751,57563751
6126,3368,1321,297.9433755,297.9433755,1,4588783,9029946,365979457,365979457
6127,3369,1321,56.27465154,56.27465154,1,4588784,9029946,45554800,45554800
6128,3370,1321,56.94637685,56.94637685,1,4588785,9029946,64929142,64929142
6129,3371,1321,176.9146593,176.9146593,1,4588786,9029946,192746941,192746941
6130,3372,1321,87.64431787,87.64431787,1,4588787,9029946,95183652,95183652
6131,3373,1321,7.972634964,7.972634964,1,4588788,9029946,6472983,6472983
6132,3375,1321,9.827201012,9.827201012,1,4588789,9029946,8630597,8630597
6133,4706,1322,786.2396675,786.2396675,1,4574279,280054113,746546882,746546882
6134,4754,1323,2166.462844,2166.462844,1,4574331,280073639,2002527322,2002527322
6135,4755,1323,625.9220004,625.9220004,1,4574332,280073639,578250219,578250219
6136,4756,1323,463.4009673,463.4009673,1,4574333,280073639,434472110,434472110
6137,748,1324,50.58528008,50.58528008,1,4878051,90000884,135931973,135931973
6138,749,1324,78.73272554,78.73272554,1,4878052,90000884,77873876,77873876
6139,750,1324,156.5997082,156.5997082,1,4878053,90000884,147954935,147954935
6140,751,1324,70.26980236,70.26980236,1,4878054,90000884,60151000,60151000
6141,752,1324,162.5532643,162.5532643,1,4878055,90000884,149335247,149335247
6142,753,1324,23.14224141,23.14224141,1,4878056,90000884,21030862,21030862
6143,754,1324,22.71482233,22.71482233,1,4878057,90000884,19702398,19702398
6144,755,1324,24.65974098,24.65974098,1,4878058,90000884,21576475,21576475
6145,854,1324,93.3126342,93.3126342,1,4878157,90000884,90621285,90621285
6146,6733,1325,3.12590686,3.12590686,1,4595303,9029923,14053060,14053060
6147,6735,1325,83.07358535,83.07358535,1,4595304,9029923,124562512,124562512
6148,6737,1325,76.44743854,76.44743854,1,4595305,9029923,78551106,78551106
6149,6739,1325,3.019280013,3.019280013,1,4595306,9029923,6912563,6912563
6150,6741,1325,5.941108729,5.941108729,1,4595307,9029923,9279602,9279602
6151,6743,1325,123.1764388,123.1764388,1,4595308,9029923,121570039,121570039
6152,6745,1325,120.8755085,120.8755085,1,4595309,9029923,215596785,215596785
6153,4169,1327,0.695541848,271.0411021,0.002566186,4590123,3104523,238330846,611601.2507
6154,4171,1327,0.394741389,407.9985889,0.000967507,4590124,3104523,406369116,393164.8634
6155,4173,1327,249.7298839,251.5486631,0.992769673,4590125,3104523,236361270,234652300.6
6156,4175,1327,209.7160912,209.7166511,0.99999733,4590126,3104523,212378318,212377751
6157,4177,1327,57.73624908,57.73624908,1,4590127,3104523,46074912,46074912
6158,4179,1327,57.34048716,57.34048716,1,4590128,3104523,65246091,65246091
6159,4256,1328,177.247401,177.247401,1,4869119,280004151,194444849,194444849
6160,4258,1328,183.590599,183.590599,1,4869120,280004151,237857135,237857135
6161,5212,1329,167.2927114,167.2927114,1,4575174,190025578,194188469,194188469
6162,5213,1329,129.5494928,129.5494928,1,4575175,190025578,142404875,142404875
6163,5214,1329,336.7578499,336.7578499,1,4575176,190025578,353854541,353854541
6164,2489,1330,23.6577664,23.6577664,1,4587742,9029941,30207086,30207086
6165,2490,1330,29.50885146,29.50885146,1,4587743,9029941,29255828,29255828
6166,2491,1330,40.28492819,40.28492819,1,4587744,9029941,41709584,41709584
6167,2492,1330,3.717453311,3.717453311,1,4587745,9029941,7620601,7620601
6168,2493,1330,8.544014772,8.544014772,1,4587746,9029941,5138922,5138922
6169,2494,1330,8.544056258,8.544056258,1,4587747,9029941,7420763,7420763
6170,2495,1330,11.34756732,11.34756732,1,4587748,9029941,10308260,10308260
6171,2496,1330,39.38359621,39.38359621,1,4587749,9029941,31710787,31710787
6172,2497,1330,37.48789301,37.48789301,1,4587750,9029941,50108777,50108777
6173,2498,1330,10.69181221,10.69181221,1,4587751,9029941,12945935,12945935
6174,1358,1333,105.7175985,105.7175985,1,4878669,3104498,99396598,99396598
6175,1359,1333,122.406468,122.406468,1,4878670,3104498,166047395,166047395
6176,1360,1333,59.25364688,59.25364688,1,4878671,3104498,64406423,64406423
6177,1361,1333,38.13020619,38.13020619,1,4878672,3104498,44494670,44494670
6178,1362,1333,47.73493336,47.73493336,1,4878673,3104498,47826909,47826909
6179,1363,1333,45.06215556,45.86774301,0.982436732,4878674,3104498,53760241,52816035.49
6180,1429,1333,0.136636472,0.136636472,1,4878740,3104498,36680126,36680126
6181,2398,1334,28.29387692,28.29387692,1,4587651,9029948,41297478,41297478
6182,2399,1334,180.8050022,180.8050022,1,4587652,9029948,244284650,244284650
6183,2400,1334,35.07958335,35.07958335,1,4587653,9029948,50259227,50259227
6184,2401,1334,180.2751875,180.2751875,1,4587654,9029948,175879283,175879283
6185,2811,1335,370.6725335,370.6725335,1,4588066,9029953,356012213,356012213
6186,2812,1335,12.03652487,12.03652487,1,4588067,9029953,193935966,193935966
6187,2820,1335,0.451723738,0.451723738,1,4588075,9029953,136770280,136770280
6188,2981,1336,446.9217343,446.9217343,1,4588250,280000707,425057075,425057075
6189,2982,1336,270.6429643,270.6429643,1,4588251,280000707,250287373,250287373
6190,2983,1336,113.782433,113.782433,1,4588252,280000707,105724821,105724821
6191,2984,1336,71.89825945,71.89825945,1,4588253,280000707,100096725,100096725
6192,2985,1336,54.6258448,54.6258448,1,4588254,280000707,49625937,49625937
6193,2986,1336,120.0548185,120.0548185,1,4588255,280000707,114355417,114355417
6194,2987,1336,117.9154977,117.9154977,1,4588256,280000707,107882465,107882465
6195,2988,1336,28.23278263,28.23278263,1,4588257,280000707,25891736,25891736
6196,2989,1336,74.97177578,74.97177578,1,4588258,280000707,77675327,77675327
6197,2990,1336,0.683081328,0.683081328,1,4588259,280000707,0,0
6198,2991,1336,20.92126049,20.92126049,1,4588260,280000707,19418865,19418865
6199,6841,1337,13.44852912,70.69978819,0.190220218,4595357,280063809,60193732,11450064.82
6200,6859,1337,246.9676376,246.9676376,1,4595366,280063809,223531353,223531353
6201,6861,1337,141.4929533,141.4929533,1,4595367,280063809,198833081,198833081
6202,3119,1338,1.806651641,1.806651641,1,4588388,280003002,224636619,224636619
6203,3120,1338,235.8018083,235.8018083,1,4588389,280003002,257166115,257166115
6204,3121,1338,232.1484646,232.1484646,1,4588390,280003002,237627509,237627509
6205,2843,1339,210.8160696,210.8160696,1,4588112,3104568,266900008,266900008
6206,2776,1340,368.8367546,368.8367546,1,4588031,829481,380795666,380795666
6207,2777,1340,379.7029894,379.7029894,1,4588032,829481,602533243,602533243
6208,2992,1341,75.48874686,75.48874686,1,4588261,9029947,69044767,69044767
6209,2993,1341,5.158053495,5.158053495,1,4588262,9029947,4082136,4082136
6210,2994,1341,5.176535472,5.176535472,1,4588263,9029947,4162056,4162056
6211,2995,1341,25.88035977,25.88035977,1,4588264,9029947,25004291,25004291
6212,2996,1341,10.3540498,10.3540498,1,4588265,9029947,9282838,9282838
6213,2997,1341,5.176273149,5.176273149,1,4588266,9029947,4647638,4647638
6214,2998,1341,5.128491014,5.128491014,1,4588267,9029947,4631489,4631489
6215,2999,1341,4.970209219,4.970209219,1,4588268,9029947,4595672,4595672
6216,3000,1341,4.802511433,4.802511433,1,4588269,9029947,4537129,4537129
6217,3001,1341,4.648074813,4.648074813,1,4588270,9029947,4466720,4466720
6218,3002,1341,4.51922035,4.51922035,1,4588271,9029947,4385033,4385033
6219,3003,1341,4.413822695,4.413822695,1,4588272,9029947,4289787,4289787
6220,3004,1341,4.342079777,4.342079777,1,4588273,9029947,4199812,4199812
6221,3005,1341,4.30359219,4.30359219,1,4588274,9029947,4108520,4108520
6222,3006,1341,4.302479383,4.302479383,1,4588275,9029947,4034297,4034297
6223,3007,1341,4.33533877,4.33533877,1,4588276,9029947,3975629,3975629
6224,3008,1341,4.409643959,4.409643959,1,4588277,9029947,3934364,3934364
6225,3009,1341,4.506379837,4.506379837,1,4588278,9029947,3918749,3918749
6226,3010,1341,4.638195246,4.638195246,1,4588279,9029947,3927261,3927261
6227,3011,1341,9.744868712,9.744868712,1,4588280,9029947,7916457,7916457
6228,3012,1341,4.928787031,4.928787031,1,4588281,9029947,4022493,4022493
6229,3013,1341,5.041377753,5.041377753,1,4588282,9029947,4098449,4098449
6230,3014,1341,30.38702,30.38702,1,4588283,9029947,29708100,29708100
6231,3015,1341,10.13156025,10.13156025,1,4588284,9029947,9271785,9271785
6232,3016,1341,5.06813169,5.06813169,1,4588285,9029947,4646309,4646309
6233,3017,1341,5.060099825,5.060099825,1,4588286,9029947,4625362,4625362
6234,3018,1341,4.981231836,4.981231836,1,4588287,9029947,4585528,4585528
6235,3019,1341,4.857583705,4.857583705,1,4588288,9029947,4523273,4523273
6236,3020,1341,4.743213062,4.743213062,1,4588289,9029947,4450070,4450070
6237,3021,1341,4.810235687,4.810235687,1,4588290,9029947,4366377,4366377
6238,3022,1341,5.064685639,5.064685639,1,4588291,9029947,4270445,4270445
6239,3023,1341,5.067083405,5.067083405,1,4588292,9029947,4180903,4180903
6240,3024,1341,20.25592366,20.25592366,1,4588293,9029947,16366417,16366417
6241,3025,1341,5.063953208,5.063953208,1,4588294,9029947,3918286,3918286
6242,3026,1341,9.867626299,9.867626299,1,4588295,9029947,7864172,7864172
6243,3027,1341,57.76145886,57.76145886,1,4588296,9029947,51783625,51783625
6244,3028,1341,46.38435353,46.38435353,1,4588297,9029947,43152936,43152936
6245,5825,1343,61.45801304,61.45801304,1,4593225,828938,64007720,64007720
6246,5827,1343,362.5009046,362.5009046,1,4593226,828938,442198302,442198302
6247,5829,1343,189.339788,257.1537614,0.736290175,4593227,828938,210290326,154834700.9
6248,5831,1343,6.695697941,7.861356261,0.851723,4593228,828938,11867397,10107734.98
6249,5833,1343,2.396988005,2.396988005,1,4593229,828938,4573310,4573310
6250,5835,1343,196.7353276,196.7353276,1,4593230,828938,242722059,242722059
6251,5837,1343,87.29113102,87.29113102,1,4593231,828938,119368574,119368574
6252,5839,1343,79.50211805,79.50211805,1,4593232,828938,84566553,84566553
6253,5841,1343,73.51806791,73.51806791,1,4593233,828938,65551543,65551543
6254,5843,1343,44.20042695,44.20042695,1,4593234,828938,39330973,39330973
6255,2773,1344,152.4801552,152.4801552,1,4588028,280062591_2,142404875,142404875
6256,2774,1344,13.79812348,13.79812348,1,4588029,280062591_2,12945935,12945935
6257,2775,1344,1366.432724,1366.432724,1,4588030,280062591_2,1285959247,1285959247
6258,2779,1344,10.30076325,10.30076325,1,4588034,280062591_2,12945935,12945935
6259,2780,1344,19.15557803,19.15557803,1,4588035,280062591_2,17261160,17261160
6260,2781,1344,30.94287912,38.24893409,0.808986704,4588036,280062591_2,31541628,25516757.68
6261,2782,1344,1.696549801,37.22456126,0.045576086,4588037,280062591_2,47209605,2151629.012
6262,2784,1344,8.061440108,45.86072829,0.1757809,4588039,280062591_2,55526106,9760428.904
6263,3570,1345,95.5569638,95.5569638,1,4867919,280057831,94896722,94896722
6264,3572,1345,89.33561559,89.33561559,1,4867920,280057831,84237290,84237290
6265,3574,1345,139.3925024,139.3925024,1,4867921,280057831,140645441,140645441
6266,6747,1346,0.012793495,3.080801099,0.004152652,4595310,280060042,4925273,20452.94577
6267,6749,1346,6.073537582,180.9525796,0.03356425,4595311,280060042,201050776,6748118.468
6268,6765,1346,168.1582798,168.1582798,1,4595319,280060042,143958456,143958456
6269,6767,1346,398.5350565,398.5350565,1,4595320,280060042,418180131,418180131
6270,6781,1346,1.27455545,208.2408091,0.006120584,4595327,280060042,265217163,1623284.034
6271,14,1347,149.710234,149.710234,1,4875793,190086903,181242529,181242529
6272,15,1347,345.307139,345.307139,1,4875794,190086903,390534680,390534680
6273,34,1348,78.48441218,78.48441218,1,4875813,280020720,215764994,215764994
6274,3353,1349,7.753669656,116.3412573,0.066645916,4588766,280048874,414268763,27609321.16
6275,460,1350,37.3127046,37.3127046,1,4877726,280027229,47090964,47090964
6276,3353,1351,108.5875876,116.3412573,0.933354084,4588766,829861,414268763,386659441.8
6277,3354,1351,130.9548624,130.9548624,1,4588767,829861,122986059,122986059
6278,1902,1352,1.866962308,1.866962308,1,4879213,280019842,21742250,21742250
6279,1903,1352,53.68035051,53.68035051,1,4879214,280019842,66879657,66879657
6280,3053,1353,26.12675664,26.12675664,1,4588322,190013497,36979308,36979308
6281,3054,1353,36.61242328,36.61242328,1,4588323,190013497,30405655,30405655
6282,3055,1353,23.39320241,23.39320241,1,4588324,190013497,24337173,24337173
6283,1785,1354,63.16392922,63.16392922,1,4879096,829731,60414186,60414186
6284,1786,1354,118.794255,118.794255,1,4879097,829731,174578516,174578516
6285,1787,1354,126.1240623,126.1240623,1,4879098,829731,114556673,114556673
6286,1788,1354,19.51407013,19.51407013,1,4879099,829731,25408652,25408652
6287,1789,1354,32.91272709,32.91272709,1,4879100,829731,27559458,27559458
6288,1791,1354,66.52277377,66.52277377,1,4879102,829731,66887139,66887139
6289,2274,1355,105.506922,105.506922,1,4587553,280012138,124801528,124801528
6290,5987,1356,2.159245894,2.159245894,1,4872421,829399,6075454,6075454
6291,6054,1356,24.50810854,24.50810854,1,4872488,829399,25951719,25951719
6292,6055,1356,2.025673604,2.025673604,1,4872489,829399,30963176,30963176
6293,1539,1357,130.0352764,130.0352764,1,4878850,9029934,131981842,131981842
6294,1540,1357,122.1231857,122.3800423,0.997901156,4878851,9029934,147774200,147464045
6295,1545,1357,2.41172073,82.73063816,0.029151482,4878856,9029934,92334096,2691675.761
6296,1546,1357,4.972945578,67.73461939,0.073418078,4878857,9029934,68989415,5065070.26
6297,1563,1357,2.206718304,77.43752646,0.028496756,4878874,9029934,86827411,2474299.553
6298,1564,1357,1.306248403,76.77482498,0.01701402,4878875,9029934,77530376,1319103.363
6299,1801,1358,0.035073266,16.57339994,0.002116238,4879112,3104566,28640359,60609.82785
6300,1802,1358,0.598284138,31.65477475,0.018900281,4879113,3104566,30728636,580779.8557
6301,1818,1358,15.92477544,15.92477544,1,4879129,3104566,19397031,19397031
6302,1819,1358,36.45676715,36.50505911,0.998677116,4879130,3104566,54308445,54236601.23
6303,1725,1360,124.7453751,124.7453751,1,4879036,9029942,188554311,188554311
6304,1726,1360,126.333922,126.333922,1,4879037,9029942,134474949,134474949
6305,3040,1361,84.96169349,84.96169349,1,4588309,190086173,77991048,77991048
6306,3041,1361,95.57407036,95.57407036,1,4588310,190086173,104713780,104713780
6307,3045,1361,71.49720933,71.49720933,1,4588314,190086173,89826978,89826978
6308,561,1362,96.31311499,96.31311499,1,4877864,3104635,97094241,97094241
6309,1892,1363,0.132268301,0.132268301,1,4879203,9046712,37328859,37328859
6310,1893,1363,2.411197073,2.411197073,1,4879204,9046712,22905885,22905885
6311,1894,1363,55.77163156,55.77163156,1,4879205,9046712,65779572,65779572
6312,1895,1363,6.226987217,6.226987217,1,4879206,9046712,3905339,3905339
6313,1896,1363,35.37040652,35.37040652,1,4879207,9046712,60308375,60308375
6314,1897,1363,75.97830497,75.97830497,1,4879208,9046712,83166311,83166311
6315,1898,1363,79.51962489,79.51962489,1,4879209,9046712,69091282,69091282
6316,2175,1364,20.49412398,20.49412398,1,4879486,190023974,29390598,29390598
6317,2176,1364,17.21248605,17.21248605,1,4879487,190023974,21144555,21144555
6318,2007,1365,1.147484656,65.88074318,0.017417603,4879318,829549,60568099,1054951.127
6319,2857,1366,35.47480846,35.47480846,1,4588126,280061403,44265933,44265933
6320,5227,1367,162.629172,162.629172,1,4575194,190098290,167700485,167700485
6321,5228,1367,84.26407796,84.26407796,1,4575195,190098290,122747641,122747641
6322,579,1368,15.06110987,15.06110987,1,4877882,829386,18208299,18208299
6323,580,1368,27.1644584,27.1644584,1,4877883,829386,32818174,32818174
6324,581,1368,15.67689503,15.67689503,1,4877884,829386,23899594,23899594
6325,582,1368,36.33202202,36.33202202,1,4877885,829386,40287577,40287577
6326,583,1368,32.62147018,32.62147018,1,4877886,829386,30207086,30207086
6327,2430,1369,7.166072299,7.166072299,1,4587683,3104574,20275092,20275092
6328,2431,1369,4.992027697,4.992027697,1,4587684,3104574,10685864,10685864
6329,3474,1370,317.8642692,317.8642692,1,4588871,9029945,239499172,239499172
6330,3475,1370,57.71719578,57.71719578,1,4588872,9029945,51783625,51783625
6331,3476,1370,69.91441746,69.91441746,1,4588873,9029945,64729497,64729497
6332,3110,1371,51.62787242,51.62787242,1,4588379,280055495,116317441,116317441
6333,3111,1371,75.84449356,75.84449356,1,4588380,280055495,86350729,86350729
6334,4106,1372,286.517046,286.517046,1,4589495,280076871,311528141,311528141
6335,4107,1372,152.2335925,152.2335925,1,4589496,280076871,160392618,160392618
6336,2964,1373,3.951001487,3.951001487,1,4588233,829485,7446452,7446452
6337,2965,1373,0.99306159,0.99306159,1,4588234,829485,4262450,4262450
6338,2967,1373,27.33199149,27.33199149,1,4588236,829485,36189336,36189336
6339,2968,1373,27.08139109,27.08139109,1,4588237,829485,20687146,20687146
6340,2969,1373,12.86551536,12.86551536,1,4588238,829485,14076373,14076373
6341,2970,1373,17.76498837,17.76498837,1,4588239,829485,21071600,21071600
6342,2971,1373,0.078733372,0.078733372,1,4588240,829485,0,0
6343,2972,1373,0.102271438,0.102271438,1,4588241,829485,0,0
6344,2973,1373,9.834651197,9.834651197,1,4588242,829485,14583562,14583562
6345,2974,1373,53.42171109,53.42171109,1,4588243,829485,45420977,45420977
6346,2975,1373,50.51306288,50.9016937,0.992365071,4588244,829485,62297197,61821562.32
6347,2976,1373,2.924406897,25.39606041,0.11515199,4588245,829485,38258657,4405560.492
6348,2977,1373,1.411551375,20.38081705,0.069258822,4588246,829485,23808060,1648918.184
6349,2980,1373,1.121162313,1.121162313,1,4588249,829485,25231165,25231165
6350,1877,1374,70.20315066,72.65804261,0.966213073,4879188,829546,69044767,66711956.53
6351,2112,1374,37.5056699,162.1313478,0.231328922,4879423,829546,180099732,41662276.85
6352,2113,1374,78.53391072,133.286998,0.589209089,4879424,829546,117840371,69432617.7
6353,2118,1374,124.2973131,124.2973131,1,4879429,829546,123750632,123750632
6354,2119,1374,29.86287528,29.86287528,1,4879430,829546,48788749,48788749
6355,2120,1374,25.28928333,25.28928333,1,4879431,829546,28677531,28677531
6356,2121,1374,50.14130627,50.17276974,0.999372897,4879432,829546,65275274,65234339.71
6357,2122,1374,37.14583104,37.14583104,1,4879433,829546,47701215,47701215
6358,2127,1374,0.549801963,216.4644122,0.002539918,4879438,829546,230748456,586082.2698
6359,2128,1374,1.663554849,7.163029203,0.232241807,4879439,829546,15788113,3666659.9
6360,2131,1374,15.94233777,15.94233777,1,4879442,829546,20770906,20770906
6361,2132,1374,13.51279005,15.3885795,0.878105094,4879443,829546,14109969,12390035.66
6362,4090,1375,1.481832748,1.481832748,1,4589479,9029940,0,0
6363,4091,1375,1.736692295,1.736692295,1,4589480,9029940,0,0
6364,4092,1375,1.822963619,1.822963619,1,4589481,9029940,0,0
6365,4093,1375,1.822419308,1.822419308,1,4589482,9029940,0,0
6366,4094,1375,1.822430701,1.822430701,1,4589483,9029940,0,0
6367,4095,1375,1.823266396,1.823266396,1,4589484,9029940,0,0
6368,4096,1375,1.701740406,1.701740406,1,4589485,9029940,0,0
6369,4097,1375,1.455173896,1.455173896,1,4589486,9029940,0,0
6370,4098,1375,48.1423643,48.1423643,1,4589487,9029940,47468319,47468319
6371,4099,1375,930.3379246,930.3379246,1,4589488,9029940,904055294,904055294
6372,4100,1375,22.4874267,22.4874267,1,4589489,9029940,19013749,19013749
6373,4101,1375,21.78776388,21.78776388,1,4589490,9029940,19568551,19568551
6374,4110,1375,6.861574764,6.861574764,1,4589499,9029940,6253401,6253401
6375,4111,1375,6.859945836,6.859945836,1,4589500,9029940,6973138,6973138
6376,4112,1375,6.862848894,6.862848894,1,4589501,9029940,7344466,7344466
6377,4113,1375,6.793069638,6.793069638,1,4589502,9029940,7160745,7160745
6378,4114,1375,5.840478016,5.840478016,1,4589503,9029940,6493447,6493447
6379,4115,1375,4.969053388,4.969053388,1,4589504,9029940,5677416,5677416
6380,4116,1375,5.409790528,5.409790528,1,4589505,9029940,5273349,5273349
6381,4117,1375,6.861212114,6.861212114,1,4589506,9029940,5521472,5521472
6382,4118,1375,13.6384287,13.6384287,1,4589507,9029940,12945935,12945935
6383,4866,1376,70.33767129,70.33767129,1,4591035,829884,64322240,64322240
6384,4867,1376,74.52712828,74.52712828,1,4591036,829884,96982999,96982999
6385,4868,1376,28.0395265,85.39447956,0.328352917,4591037,829884,123880014,40676364.01
6386,4869,1376,27.40997387,85.00055641,0.32246817,4591038,829884,85411369,27542447.86
6387,4742,1377,0.267465135,0.267465135,1,4574316,829894,2365804,2365804
6388,4743,1377,2.33237342,2.33237342,1,4574317,829894,3573683,3573683
6389,4744,1377,121.0135653,121.0135653,1,4574318,829894,166311907,166311907
6390,4745,1377,106.8049703,106.8049703,1,4574319,829894,115464067,115464067
6391,4746,1377,85.29919153,85.29919153,1,4574320,829894,77844778,77844778
6392,4747,1377,98.85808437,98.85808437,1,4574321,829894,126480722,126480722
6393,1739,1378,38.21702908,38.21702908,1,4879050,3104454,48717777,48717777
6394,1740,1378,225.2193619,225.2193619,1,4879051,3104454,235100112,235100112
6395,1741,1378,225.1520447,225.1520447,1,4879052,3104454,209856034,209856034
6396,1743,1378,191.9537661,191.9537661,1,4879054,3104454,187275421,187275421
6397,1744,1378,193.9942152,193.9942152,1,4879055,3104454,195861328,195861328
