"","EGID","GAREA","GASTW","GBAUJ","ebf","GKLAS_text","GHEIZ_text","GENHZ_text","GENWW_text","GKAT_text","GWWV","sia","siaNr","nutzung","typ","denkmalschutz","zonenAffecation","uVal_ground","uVal_roof","uVal_wall","uVal_window","uVal_ground_saniert","uVal_roof_saniert","uVal_wall_saniert","uVal_window_saniert","gVal","gVal_saniert","fensterFl","fensterFl_breite","fensterFl_laenge","fensterFl_proz","longitude","latitude","longitude_mt","latitude_mt","breite","laenge","ausricht","enerBed_awel","enerBed_ss","enerBed_vd","enerVer_re","nutzungsgrad","kbob_PEne","kbob_PEer","kbob_GHG","bestand_Geraete","bestand_Beleuchtung","bestand_Lueftung","bestand_Klimakaelte","bestand_Heizwaerme","bestand_Warmwasser","GBAUP"
"53","9999_ID9585245",398.902750011329,"3","1851",1196.70825003399,NA,NA,NA,NA,NA,NA,"kirche",7,"nichtWohnen","mfh",2,"Zone d'installations (para-) publiques",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,280.092383059352,85.2586166829619,194.83376637639,0.35,6.33629287,46.45854384,515315.58590249,145842.18642232,13.2120601772183,30.1923200969946,76.8495295024853,167539.155004758,NA,60407.7419354839,NA,NA,NA,NA,NA,14,24,14,4,91,4,"vor 1919"
"54","9999_ID9581346",963.691524984593,"2","2012",1927.38304996919,NA,NA,NA,NA,NA,NA,"garage",10,"nichtWohnen","mfh",NA,"Zone industrielle",0.3,0.2,0.2,1.3,NA,NA,NA,NA,0.48,NA,494.438418770936,102.853304635457,391.585114135479,0.5,6.33626938,46.46393856,515322.21984993,146441.85729076,15.9098123672058,60.5721489821594,59.4520252746132,96369.1524984593,NA,0,NA,NA,NA,NA,NA,1,17,0,0,69,1,"2011-2015"
"55","9999_ID26876653",1169.73712503952,"3","1940",3509.21137511857,NA,NA,NA,NA,NA,NA,"leichte industrie",9,"nichtWohnen","mfh",NA,"Zone d'installations (para-) publiques",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,464.501876977948,145.584880521633,318.916996456315,0.35,6.33691448,46.45971525,515365.16746618,145971.72163123,23.1080576005153,50.6203137131454,29.5078516653231,624639.624771106,NA,169581.176470588,NA,NA,NA,NA,NA,26,24,18,3,74,2,"1920-1945"
"56","9999_ID9586401",356.255170063016,"2","1920",712.510340126032,NA,NA,NA,NA,NA,NA,"garage",10,"nichtWohnen","mfh",NA,"Zone intermédiaire",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,159.959195878123,70.8381712023957,89.1210246757275,0.35,6.3406464,46.46389093,515658.34113369,146431.84143804,16.8276772029295,21.170787017533,64.6610578500451,126826.840542434,NA,0,NA,NA,NA,NA,NA,1,17,0,0,69,1,"1920-1945"
"57","9999_ID9581707",231.904975013517,"2","1600",463.809950027034,NA,NA,NA,NA,NA,NA,"garage",10,"nichtWohnen","mfh",NA,"Zone de hameau",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,164.107818325954,47.439416384392,116.668401941562,0.35,6.34468969,46.47199313,515981.48059178,147328.09116633,9.71064498698368,23.8815212917748,32.1883754933211,64933.3930037848,NA,NA,3411,NA,NA,NA,NA,1,17,0,0,69,1,"vor 1919"
"58","9999_ID9587186",294.748099968459,"2","2008",589.496199936918,NA,NA,NA,NA,NA,NA,"garage",10,"nichtWohnen","mfh",NA,"Zone d'activités artisanales",0.3,0.2,0.2,1.3,NA,NA,NA,NA,0.48,NA,220.237587669292,71.1932739788372,149.044313690455,0.5,6.34753471,46.46208007,516184.62257461,146223.16268598,11.8655338877276,24.8406942963867,87.5291156931154,41264.7339955842,NA,0,NA,NA,NA,NA,NA,1,17,0,0,69,1,"2006-2010"
"59","9999_ID75312234",182.795557012873,"1","2008",182.795557012873,NA,NA,NA,NA,NA,NA,"garage",10,"nichtWohnen","mfh",NA,"Zone d'installations (para-) publiques",0.3,0.2,0.2,1.3,NA,NA,NA,NA,0.48,NA,84.5442752262627,30.3646772351187,54.179597991144,0.5,6.32598643,46.45989089,514526.00639248,146003.11001236,10.1216021676445,18.0599428810996,42.1893926009944,12795.6889909011,NA,0,NA,NA,NA,NA,NA,1,17,0,0,69,1,"2006-2010"
"60","9999_ID9582178",2171.58387980549,"2","1930",4343.16775961097,NA,NA,NA,NA,NA,NA,"leichte industrie",9,"nichtWohnen","mfh",NA,"Zone industrielle",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,450.819447279408,120.549268588012,330.270178691396,0.35,6.33660261,46.46343057,515347.02076188,146385.03161641,28.1537282099873,77.1330838888735,56.2942964366262,773083.861210753,NA,57238.5882352941,NA,NA,NA,NA,NA,26,24,18,3,74,2,"1920-1945"
"61","9999_ID9585087",191.786249970121,"2","2012",383.572499940242,NA,NA,NA,NA,NA,NA,"garage",10,"nichtWohnen","mfh",NA,"Zone industrielle",0.3,0.2,0.2,1.3,NA,NA,NA,NA,0.48,NA,253.519223631285,35.9200197829765,217.599203848309,0.5,6.33613275,46.46459621,515312.75501393,146515.10512481,5.62663011443901,34.0854554270345,32.3986378549378,19178.6249970121,NA,NA,NA,NA,NA,NA,NA,1,17,0,0,69,1,"2011-2015"
"62","9999_ID9582684",284.803999999798,"3","1920",854.411999999393,NA,NA,NA,NA,NA,NA,"garage",10,"nichtWohnen","mfh",NA,"Zone de hameau",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,225.599677491451,93.1927893528701,132.40688813858,0.35,6.33902774,46.47108861,515545.2441046,147233.63776047,14.1582282114759,20.115793851165,50.6741845430349,152085.335999892,NA,NA,NA,NA,NA,NA,NA,1,17,0,0,69,1,"1920-1945"
"63","9999_ID61111124",931.867714573613,"2","1915",1863.73542914723,NA,NA,NA,NA,NA,NA,"leichte industrie",9,"nichtWohnen","mfh",NA,"Zone d'activités artisanales",0.83,0.71,1,2.22,0.25,0.25,0.25,1,0.92,0.55,280.071595268004,83.7154666041879,196.356128663816,0.35,6.34396632,46.46043566,515907.97395554,146044.20414302,19.9323155235023,46.7516036195014,53.1560697694374,260922.960080612,NA,0,NA,NA,NA,NA,NA,26,24,18,3,74,2,"vor 1919"
"64","9999_ID9584587",1276.33643004499,"3","1956",3829.00929013497,NA,NA,NA,NA,NA,NA,"leichte industrie",9,"nichtWohnen","mfh",NA,"Zone d'activités artisanales",1,0.73,0.95,1.97,0.25,0.25,0.25,1,0.8,0.55,545.845042734453,241.351345793846,304.493696940607,0.4,6.34630055,46.4624139,516090.34225201,146261.5910426,31.8066764820332,40.1279407726224,10.4697482144437,681563.653644025,NA,0,NA,NA,NA,NA,NA,26,24,18,3,74,2,"1946-1960"
"65","828799",161.283258000334,"2","1990",322.566516000668,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.59,0.36,0.38,1.98,0.25,0.25,0.25,1,0.62,0.55,121.852144113217,40.5034615943027,81.3486825189146,0.35,6.32574293,46.47466196,514530.62942994,147645.23899232,8.96118519611987,17.9979829085742,58.023020826957,30643.8190200635,46419.9265812468,18248.47058824,6002.5,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1986-1990"
"66","190025838",125.61014098188,"3","2004",376.830422945639,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.39,0.27,0.3,1.4,NA,NA,NA,NA,0.48,NA,231.387469055182,94.9478712799675,136.439597775215,0.5,6.32605186,46.47481858,514554.60030607,147662.31121424,9.34942177907279,13.4350705262906,82.6711463537773,30146.4338356511,48569.5460841384,29884.23529412,9870.5,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"2001-2005"
"67","280092169",312.76653550419,"2","2015",625.533071008381,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Wärmepumpe","Sonnenkollektor","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,268.05360968929,67.4616128146961,200.591996874593,0.5,6.32683967,46.47465156,514614.83571677,147642.88705767,10.2560870593622,30.4956981833226,82.095893356469,31276.653550419,22338.0346123162,11882.74285714,69862.5,2,0.194,1.41,0.115,16,4,0,1,155,12,"2011-2015"
"68","3104575",67.4968125195462,"2","1999",134.993625039092,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.49,0.31,0.34,1.67,0.25,0.25,0.25,1,0.48,0.55,71.9342777135209,25.8183392104602,46.1159385030607,0.35,6.32730445,46.45302835,514616.42758961,145238.87365386,6.14724125193232,10.9800168487497,37.5406034342707,11879.4390034401,14530.6671627179,15638.5882352941,NA,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1995-2000"
"69","828789",189.638040016342,"3","2014",568.914120049027,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone agricole",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,273.062748187749,79.269762644845,193.792985542904,0.5,6.32715063,46.47581459,514640.54953862,147771.82399737,8.80739513992881,21.5316829781609,57.766050558414,28445.7060024513,80839.3518307324,83689.41176471,10017,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"2011-2015"
"70","829799",113.884699979294,"2","1973",227.769399958588,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Elektrizität","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.79,0.48,0.58,2.31,0.25,0.25,0.25,1,0.8,0.55,89.642573221438,44.5446899045338,45.0978833169043,0.35,6.32902482,46.45568323,514752.77409268,145532.10040873,10.6060234175967,10.7377379339315,18.3032225139392,38948.5673929186,32383.6689807856,34290.2770398482,5765.5,0.8,1.551,0.751,0.102,16,4,0,1,155,12,"1971-1980"
"71","829794",121.999394990104,"1","1973",121.999394990104,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Elektrizität","Elektrizität","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.79,0.48,0.58,2.31,0.25,0.25,0.25,1,0.8,0.55,50.9150748834187,19.5101114527428,31.404963430676,0.35,6.32867106,46.45611476,514726.27811401,145580.45218612,8.70581767700363,14.0135481256821,46.9360839959703,20861.8965433078,13772.4639397799,16896.3440860215,23456.5,0.95,1.551,0.751,0.102,16,4,0,1,155,12,"1971-1980"
"72","3104581",66.4811000411341,"2","1998",132.962200082268,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.49,0.31,0.34,1.67,0.25,0.25,0.25,1,0.48,0.55,69.0788874153527,30.0392433255377,39.039644089815,0.35,6.32861428,46.45708069,514723.4376379,145687.88022431,7.15221676018839,9.29517410758437,45.2385636409021,11700.6736072396,14380.8028564225,15405.1764705883,1954.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1995-2000"
"73","829397",169.657749999585,"3","1920",508.973249998756,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.82,0.63,0.92,2.12,0.25,0.25,0.25,1,0.92,0.55,114.350306215362,40.3459296105377,74.0043766048243,0.2,6.3293178,46.4530771,514771.17858148,145242.09980028,9.61740737903712,17.6406949724709,48.1036978601484,90597.2384997785,74512.6382840267,84000,1914,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1920-1945"
"74","829793",78.4587000154941,"3","1974",235.376100046482,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Elektrizität","Elektrizität","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.79,0.48,0.58,2.31,0.25,0.25,0.25,1,0.8,0.55,111.686566564846,53.5893101782705,58.0972563865757,0.35,6.32921489,46.45599519,514767.8670321,145566.5698983,8.50710563477567,9.22272549370583,19.6959268161316,40249.3131079485,26571.5157885755,32407.7419354838,NA,0.95,1.551,0.751,0.102,16,4,0,1,155,12,"1971-1980"
"75","829792",78.2106000617043,"1","1974",78.2106000617043,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Elektrizität","Elektrizität","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.79,0.48,0.58,2.31,0.25,0.25,0.25,1,0.8,0.55,37.1760696375053,17.8348797659338,19.3411898715714,0.35,6.32931879,46.4559689,514775.80674852,145563.53466547,8.49231916366347,9.20956908877708,19.6233878818785,13374.0126105514,8829.16402286868,10802.5806451613,35529,0.95,1.551,0.751,0.102,16,4,0,1,155,12,"1971-1980"
"76","829784",132.149044038923,"2","1956",264.298088077846,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.99,0.65,0.93,2.09,0.25,0.25,0.25,1,0.8,0.55,85.1223646895233,32.6231198408477,52.4992448486756,0.3,6.32951823,46.45681951,514792.46692179,145657.86647732,9.06187840485522,14.5829637228546,65.0022629331313,47045.0596778566,38999.8930438385,24531.7647058824,10172.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1946-1960"
"77","829774",144.085800008949,"2","1961",288.171600017898,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",1.05,0.61,0.89,2.1,0.25,0.25,0.25,1,0.8,0.55,89.7482417218519,38.0993297594767,51.6489119623752,0.3,6.3299678,46.4576859,514828.36513803,145753.68020566,10.3095253389545,13.9759877658501,47.5723972624738,49277.3436030605,43370.5194818245,42285.1764705883,10550,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1961-1970"
"78","90000715",94.2795249931406,"2","2002",188.559049986281,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.39,0.27,0.3,1.4,NA,NA,NA,NA,0.48,NA,129.58260644827,50.9320147403955,78.6505917078747,0.5,6.33070883,46.45288084,514877.73486728,145218.77269327,7.81363506689159,12.0660261435331,54.8530436667627,15084.7239989025,20624.0438692885,14863.0588235294,3386,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2001-2005"
"79","829779",177.955250016923,"1","1958",177.955250016923,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.99,0.65,0.93,2.09,0.25,0.25,0.25,1,0.8,0.55,58.2229884547289,22.2634208040894,35.9595676506395,0.3,6.33049681,46.45713054,514868.12935643,145691.37462888,10.4964905545736,16.9537855621071,68.3111875183991,31676.0345030123,27165.2902841338,27642.3529411765,4584.5,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1946-1960"
"80","90000712",93.6960199904482,"2","2002",187.392039980896,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.39,0.27,0.3,1.4,NA,NA,NA,NA,0.48,NA,129.304054242054,49.0637618583317,80.2402923837218,0.5,6.33109026,46.45266578,514906.70024919,145194.45331689,7.56910870185556,12.3787388556698,60.6424032218907,14991.3631984717,20419.5368741415,14863.0588235294,3718.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2001-2005"
"81","90000713",94.0641799908209,"2","2002",188.128359981642,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.39,0.27,0.3,1.4,NA,NA,NA,NA,0.48,NA,129.69724973542,50.9602521980576,78.7369975373623,0.5,6.33097715,46.45272243,514898.09979551,145200.8734976,7.80258478079474,12.0555152726248,26.8758668200894,15050.2687985313,20576.9362414638,14863.0588235294,2225.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2001-2005"
"82","829811",131.41889997486,"2","1980",262.837799949721,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Elektrizität","Elektrizität","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.79,0.48,0.58,2.31,0.25,0.25,0.25,1,0.8,0.55,106.554161357648,39.5843264768197,66.9698348808282,0.35,6.33112255,46.4554461,514913.55047225,145503.46249796,8.81355115766625,14.911004386756,88.2075298136379,31540.5359939665,29541.3310258785,36285.5913978495,21309,0.95,1.551,0.751,0.102,16,4,0,1,155,12,"1971-1980"
"83","280057405",103.570773025394,"2","2009",207.141546050788,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,125.198765890727,48.8092006480018,76.3895652427253,0.5,6.33107559,46.45629319,514911.27401994,145597.67102994,8.13490409596187,12.7316526173684,35.230540564255,14499.9082235552,19925.0227661283,15311.0588235294,3099,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2006-2010"
"84","828770",167.788704985114,"2","1996",335.577409970227,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone de hameau",0.49,0.31,0.34,1.67,0.25,0.25,0.25,1,0.48,0.55,108.177808365203,47.5082006344806,60.6696077307221,0.35,6.33110771,46.47778214,514947.51399994,147986.22113044,11.4625187354789,14.6380310346427,66.0079958263771,29530.81207738,47977.4027996891,49332.70588235,10442.5,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1995-2000"
"85","829362",267.509300033682,"3","1894",802.527900101047,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",2,"Zone d'habitation de très faible densité",0.82,0.63,0.92,2.12,0.25,0.25,0.25,1,0.92,0.55,128.758491772017,45.2996658004303,83.4588259715866,0.2,6.33235122,46.45126154,515001.36869002,145036.99756591,12.0498268380567,22.2002609356022,42.230857163691,112353.906014147,99804.2584538285,95875.7647058823,7831,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"vor 1919"
"86","829415",192.359549977038,"2","1960",384.719099954075,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.99,0.65,0.93,2.09,0.25,0.25,0.25,1,0.8,0.55,116.20496053429,42.1877487641971,74.0172117700925,0.3,6.3331936,46.45354731,515069.67169576,145290.15597574,10.4708922639876,18.3708842692058,10.4701118298041,65786.9660921468,58178.5778919816,59632.9411764706,8871,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1946-1960"
"87","829757",65.3135999977933,"2","1936",130.627199995587,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de faible densité",0.82,0.63,0.92,2.12,0.25,0.25,0.25,1,0.92,0.55,38.8223294940924,18.6387899900873,20.1835395040052,0.2,6.33331134,46.45707219,515084.24632121,145681.83340932,7.76626139922041,8.40991522695201,44.54371297808,23251.6415992144,18309.3528585602,21411.7647058824,3864.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1920-1945"
"88","280079692",108.60476450135,"1","2012",108.60476450135,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Wärmepumpe","Sonnenkollektor","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.26,0.17,0.18,1.1,NA,NA,NA,NA,0.48,NA,62.5726252287852,30.1245640438085,32.4480611849767,0.5,6.33334767,46.46007567,515091.7474468,146015.64318608,10.041311694022,10.8157945705447,55.1659088815426,5430.23822506751,3454.36547219679,3975.08571428571,5665.5,2,0.194,1.41,0.115,16,4,0,1,155,12,"2011-2015"
"89","829763",101.748049989364,"3","1990",305.244149968091,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de moyenne densité",0.59,0.36,0.38,1.98,0.25,0.25,0.25,1,0.62,0.55,130.960642031403,52.4979583067989,78.4626837246039,0.35,6.33386909,46.45754204,515127.82807568,145733.45469638,8.25092567292453,12.3317133159072,36.326941461527,28998.1942469686,37126.0120368729,44064,3888.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1986-1990"
"90","190013217",86.0187954727722,"2","2005",172.037590945544,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.39,0.27,0.3,1.4,NA,NA,NA,NA,0.48,NA,111.596634370931,51.7017175091427,59.894916861788,0.5,6.33363141,46.46036751,515114.00062646,146047.77506453,8.61696205251396,9.98249672547608,34.4773688627891,12042.6313661881,18878.5085391392,13598.1176470589,7660.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"2001-2005"
"91","829873",68.4294999993179,"2","1930",136.858999998636,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'activités artisanales",0.82,0.63,0.92,2.12,0.25,0.25,0.25,1,0.92,0.55,49.7050920160986,17.3532449150195,32.3518471010791,0.2,6.33387822,46.46283965,515136.83501612,146322.29628208,6.05846343038976,11.2948606169792,60.7871917626984,24360.9019997572,20081.5608281624,22400,3918.5,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1920-1945"
"92","829622",99.4888500406438,"2","1964",198.977700081288,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Gas","Gas","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",1.05,0.61,0.89,2.1,0.25,0.25,0.25,1,0.8,0.55,77.0225913415894,31.5272448310917,45.4953465104977,0.3,6.3344183,46.46009028,515174.01117323,146016.1075145,8.30322347194721,11.9819550053989,32.2555179392279,34025.1867139002,29929.0064921694,29071.0588235294,3662.5,0.65,1.06,0.004,0.228,16,4,0,1,155,12,"1961-1970"
"93","829841",141.583105029522,"3","1977",424.749315088567,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Heizöl","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.79,0.48,0.58,2.31,0.25,0.25,0.25,1,0.8,0.55,185.869616109376,61.3474846220827,124.522131487293,0.35,6.33414538,46.46097281,515154.42943297,146114.4995406,8.35181418636008,16.9523772763948,77.4509893919074,72632.1328801449,60253.1722040835,64551.5294117647,9370.5,0.8,1.23,0.009,0.301,16,4,0,1,155,12,"1971-1980"
"94","828765",317.870490481254,"1","1960",317.870490481254,"Gebäude mit 1 Wohnung","Zentralheizung für Geb.","Heizöl","Sonnenkollektor","Einfamilienhaus (EFH)","1","efh",2,"wohnen","efh",NA,"Zone d'habitation de très faible densité",0.99,0.65,0.93,2.09,0.25,0.25,0.25,1,0.8,0.55,84.1166341879105,22.5260894910789,61.5905446968316,0.3,6.33414005,46.47614391,515177.79825142,147800.8367654,10.7822894464661,29.4807973816205,75.1711712966022,54355.8538722944,53736.9017568648,44525.45882353,14987,0.8,0.194,1.41,0.115,16,4,0,1,155,12,"1946-1960"
